age,businesstravel,dailyrate,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,tenurecategory,performancescore,workloadindicator,department_Human Resources,department_Research & Development,department_Sales,jobrole_Healthcare Representative,jobrole_Human Resources,jobrole_Laboratory Technician,jobrole_Manager,jobrole_Manufacturing Director,jobrole_Research Director,jobrole_Research Scientist,jobrole_Sales Executive,jobrole_Sales Representative,Target
42,2,557,18,4,1,1998,4,1,35,3,2,1,0,8.596004371840527,11189,6,1,17,3,3,1,9,3,2,1.3862943611198906,1.0986122886681098,0.0,0.6931471805599453,1,2.1999999999999997,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
41,2,642,1,3,1,1999,4,1,76,3,1,4,1,7.930925372483388,21412,3,0,22,4,1,1,12,3,3,1.6094379124341003,1.0986122886681098,0.0,-2.3025850929940455,1,3.6999999999999997,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
47,0,1162,1,1,3,2000,3,0,98,3,3,2,1,9.38907215991958,17231,0,0,18,3,1,2,14,3,1,2.5649493574615367,2.0794415416798357,1.6094379124341003,2.4849066497880004,0,2.5999999999999996,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
35,2,1490,11,4,3,2003,4,1,43,3,1,3,1,7.886081401775745,20232,7,1,11,3,3,1,5,3,3,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2,3.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,2,581,1,2,1,2007,4,1,63,3,1,3,2,8.12415060330663,17624,0,0,12,3,4,0,4,2,4,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,1,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
35,2,1395,9,4,3,2008,2,1,48,3,2,3,2,8.53660358493606,18698,1,0,19,3,2,0,10,5,3,2.302585092994046,1.9459101490553132,-13.815510557964274,2.0794415416798357,0,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
32,2,267,29,4,1,2010,3,0,49,2,1,2,2,7.950502434808851,15919,1,0,13,3,3,0,6,3,3,1.791759469228055,0.6931471805599453,1.3862943611198906,0.0,1,2.3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,2,543,1,4,1,2012,1,1,83,3,1,4,1,7.785720896534624,4060,8,0,19,3,3,2,8,3,2,0.0,-2.3025850929940455,-13.815510557964274,-2.3025850929940455,2,3.4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32,2,234,1,4,3,2013,2,1,68,2,1,2,1,7.727094484779841,18024,0,0,14,3,2,1,3,2,3,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2,2.3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
39,2,116,24,1,1,2014,1,1,52,3,2,4,2,8.32069157104845,5340,7,0,13,3,1,0,18,2,3,1.9459101490553132,1.9459101490553132,0.0,1.9459101490553132,1,3.4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
38,2,201,10,3,3,2015,2,0,99,1,3,3,1,9.488426550754516,3376,3,0,12,3,1,1,20,3,3,2.8903717578961645,2.772588722239781,0.0,2.3978952727983707,0,2.4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
32,2,801,1,4,2,2016,3,0,48,3,3,4,1,9.25167423546916,24032,1,0,19,3,3,2,14,3,3,2.6390573296152584,2.302585092994046,1.6094379124341003,1.9459101490553132,0,3.4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
25,2,1382,8,2,4,2018,1,0,85,3,2,3,0,8.498418036089904,13684,0,1,22,4,2,1,6,3,2,1.6094379124341003,1.0986122886681098,-13.815510557964274,1.3862943611198906,1,3.3000000000000003,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
52,0,585,29,4,1,2019,1,1,40,3,1,4,0,8.155362120328135,19788,2,0,15,3,2,2,16,3,2,2.1972245773362196,2.0794415416798357,-13.815510557964274,-2.3025850929940455,0,3.4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
44,2,1037,1,3,3,2020,2,1,42,3,1,4,2,7.798112628829788,13422,6,1,12,3,3,0,6,2,3,1.3862943611198906,1.0986122886681098,0.0,0.6931471805599453,1,3.4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
21,2,501,5,1,3,2021,3,1,58,3,1,1,2,7.77485576666552,25479,1,1,11,3,4,0,2,6,3,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,2,2.1999999999999997,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
39,0,105,9,3,1,2022,4,1,87,3,5,4,2,9.874625007851026,15302,2,0,13,3,3,0,21,3,2,1.791759469228055,-2.3025850929940455,0.0,1.0986122886681098,1,3.4,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
23,1,638,9,3,2,2023,4,1,33,3,1,1,1,7.489970898834801,26956,1,0,19,3,1,1,1,3,2,0.0,-2.3025850929940455,0.0,-2.3025850929940455,2,2.1999999999999997,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
36,2,557,3,3,3,2024,1,0,94,2,3,4,1,8.941676305360163,12695,0,0,19,3,3,2,10,2,3,2.1972245773362196,1.9459101490553132,1.0986122886681098,1.3862943611198906,0,3.1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
36,1,688,4,2,1,2025,4,0,97,3,2,2,0,8.543055850941965,9192,7,0,13,3,2,3,18,3,3,1.3862943611198906,0.6931471805599453,-13.815510557964274,0.6931471805599453,1,2.5999999999999996,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
56,0,667,1,4,1,2026,3,1,57,3,2,3,0,8.749256840105007,26236,1,0,21,4,1,1,13,2,2,2.5649493574615367,2.4849066497880004,0.0,2.1972245773362196,0,3.3000000000000003,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,2,1092,1,4,3,2027,1,1,36,3,1,4,1,8.473659189392508,26124,9,1,14,3,2,3,4,3,4,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2,3.4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
42,2,300,2,3,1,2031,1,1,56,3,5,3,1,9.84585843969949,17312,5,0,11,3,1,0,24,2,2,3.091042453358316,1.791759469228055,1.3862943611198906,2.6390573296152584,0,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
41,2,582,28,4,1,2034,1,0,60,2,4,2,1,9.515616752828915,5640,0,0,23,4,3,1,21,3,3,2.995732273553991,1.9459101490553132,-13.815510557964274,2.302585092994046,0,2.6,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
34,2,704,28,3,2,2035,4,0,95,2,2,3,1,8.811652248147043,8978,1,0,21,4,4,2,8,2,3,2.0794415416798357,1.9459101490553132,0.0,1.9459101490553132,0,3.0000000000000004,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
41,2,930,3,3,1,2037,3,1,57,2,2,2,0,9.098067129493398,12227,2,0,11,3,3,1,14,5,3,1.6094379124341003,1.3862943611198906,-13.815510557964274,1.3862943611198906,1,2.3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
32,2,529,2,3,5,2038,4,1,78,3,1,1,2,7.79934339821592,11288,1,0,14,3,4,0,4,4,3,1.3862943611198906,0.6931471805599453,0.0,0.6931471805599453,1,2.1999999999999997,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
35,2,1146,26,4,1,2040,3,0,31,3,3,4,2,9.086702731518004,16642,1,1,16,3,3,0,9,2,3,2.1972245773362196,-2.3025850929940455,0.0,1.9459101490553132,0,3.4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,2,345,10,2,1,2041,1,0,100,3,2,4,1,8.583542571957771,5982,1,0,11,3,3,1,10,1,3,2.302585092994046,1.9459101490553132,0.0,2.1972245773362196,0,3.4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
50,1,878,1,4,1,2044,2,1,94,3,2,3,0,8.814033201652784,14255,7,0,12,3,4,2,12,3,3,1.791759469228055,1.0986122886681098,-13.815510557964274,0.0,1,3.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
36,2,1120,11,4,2,2045,2,0,100,2,2,4,1,8.802672840312818,14369,4,0,13,3,1,1,8,2,2,1.791759469228055,1.0986122886681098,-13.815510557964274,-2.3025850929940455,1,3.1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
45,2,374,20,3,1,2046,4,0,50,3,2,3,2,8.48673398393153,23333,8,0,15,3,3,0,8,3,3,1.6094379124341003,1.0986122886681098,-13.815510557964274,0.0,1,3.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
40,2,1322,2,4,1,2048,3,1,52,2,1,3,2,7.940583827104244,2725,2,0,14,3,4,0,8,2,3,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,2,2.7,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
35,1,1199,18,4,1,2049,3,1,80,3,2,3,1,8.646289764750648,24594,1,1,14,3,4,2,10,2,4,2.302585092994046,0.6931471805599453,-13.815510557964274,0.6931471805599453,0,3.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,2,1194,2,4,3,2051,3,0,98,3,1,3,1,7.601402334583733,12549,2,0,14,3,2,3,20,2,3,1.6094379124341003,1.0986122886681098,-13.815510557964274,0.6931471805599453,1,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
35,2,287,1,4,1,2052,3,0,62,1,1,4,1,7.998671361015776,8952,1,0,12,3,4,1,4,5,3,1.3862943611198906,1.0986122886681098,0.0,0.0,1,2.8,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
29,2,1378,13,2,4,2053,4,1,46,2,2,2,1,8.300280189852664,23679,4,1,13,3,1,1,10,2,3,1.3862943611198906,1.0986122886681098,-13.815510557964274,1.0986122886681098,1,2.3,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,2,468,28,4,3,2054,4,0,73,2,1,1,2,8.23880116587155,8489,1,0,14,3,2,0,5,3,1,1.6094379124341003,1.3862943611198906,-13.815510557964274,1.3862943611198906,1,1.9,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
50,2,410,28,3,2,2055,4,1,39,2,3,1,0,9.29228895462335,16586,4,1,13,3,2,1,20,3,3,1.0986122886681098,0.6931471805599453,0.6931471805599453,-2.3025850929940455,1,1.9,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
31,0,325,5,3,3,2057,2,1,74,3,2,1,2,9.20391980417326,3787,0,0,19,3,2,0,10,2,3,2.1972245773362196,1.3862943611198906,0.0,1.9459101490553132,0,2.1999999999999997,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
26,2,1167,5,3,4,2060,4,0,30,2,1,3,2,7.994969522697877,21378,0,0,18,3,4,0,5,2,3,1.3862943611198906,0.6931471805599453,-13.815510557964274,-2.3025850929940455,1,2.7,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
36,1,884,23,2,3,2061,3,1,41,4,2,4,1,7.852050207265889,12290,4,0,17,3,3,1,17,3,3,1.6094379124341003,0.6931471805599453,-13.815510557964274,1.0986122886681098,1,3.7,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39,2,613,6,1,3,2062,4,1,42,2,3,1,1,9.209439966733019,21457,4,0,15,3,1,1,9,5,3,1.9459101490553132,1.9459101490553132,0.0,1.9459101490553132,1,1.9,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,2,155,4,3,1,2064,2,1,87,4,2,2,1,8.722905701000768,5174,1,1,20,4,2,1,6,0,3,1.791759469228055,0.6931471805599453,-13.815510557964274,1.0986122886681098,1,3.2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
49,1,1023,2,3,3,2065,4,1,63,2,2,2,1,8.592300663903043,13243,2,0,14,3,4,0,17,3,2,2.1972245773362196,1.791759469228055,-13.815510557964274,2.0794415416798357,0,2.3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
34,2,628,8,3,3,2068,2,1,82,4,2,3,1,8.390268497842571,10228,2,0,12,3,1,0,6,3,4,1.3862943611198906,1.0986122886681098,0.0,0.6931471805599453,1,3.3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39,1,955,5,3,1,409,1,0,58,1,2,3,2,8.91347404739874,24994,4,0,14,3,2,0,12,2,3,1.090950256530475,0.6931471805599453,-7.633495181205272,-0.35060892061011173,1,2.885218295009388,0,0.0,0.5739085249530589,0.4260914750469411,0.0,0.0,0.0,0.0,0.5739085249530589,0.0,0.0,0.4260914750469411,0.0,1
24,2,618,5,1,1,944,2,0,35,2,1,2,0,8.31181310463976,10033,0,1,20,3,1,1,4,2,3,1.1626435337538368,0.6931471805599453,-13.815510557964274,0.6931471805599453,1,2.9109694329715876,1,0.0,1.0,0.0,0.0,0.0,0.22257641757103053,0.0,0.7774235824289695,0.0,0.0,0.0,0.0,1
31,1,365,12,3,0,1753,1,0,70,2,2,2,1,8.51260707263177,9949,3,0,16,3,3,0,9,1,2,-0.8393851481036267,-1.1143230876628019,-8.335566163331865,-1.1143230876628019,1,2.7379909611725513,0,0.39665160195425186,0.0,0.6033483980457481,0.0,0.39665160195425186,0.0,0.0,0.0,0.0,0.0,0.6033483980457481,0.0,1
20,2,480,4,2,5,565,1,0,54,2,1,3,1,7.848562227555174,18422,1,0,12,3,2,0,1,2,4,0.0749313528911918,-1.9787371737456843,-12.322011159821256,-2.053668526636876,2,3.0135175270214214,0,0.8918969087767766,0.10810309122322337,0.0,0.0,0.8918969087767766,0.0,0.0,0.0,0.0,0.10810309122322337,0.0,0.0,1
34,1,986,11,2,2,277,1,0,46,3,1,1,2,8.404522992091561,10240,6,0,20,3,1,0,9,2,3,1.6094379124341003,1.3862943611198906,-11.790090096029626,1.344118782184105,1,2.6172838573536206,0,0.0,0.8533951783079745,0.1466048216920255,0.0,0.0,0.8533951783079745,0.0,0.0,0.0,0.0,0.1466048216920255,0.0,1
32,1,896,15,3,1,267,4,0,54,2,1,3,0,8.02104712182254,19853,2,1,20,3,3,0,10,2,1,0.0,-2.3025850929940455,-7.0918631032491035,-2.3025850929940455,2,3.202665233738479,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
37,1,679,3,3,1,1374,3,0,81,2,1,3,1,8.230333785865412,11914,7,0,14,3,3,0,9,2,3,0.5370274828324535,-1.253103157305668,-10.217979558965592,-1.253103157305668,1,2.8201263130905665,0,0.0,0.2332280724245278,0.7667719275754722,0.0,0.0,0.0,0.0,0.2332280724245278,0.0,0.0,0.0,0.7667719275754722,1
36,2,968,4,1,3,271,3,0,58,3,1,2,1,8.324724891918695,17494,3,0,15,3,1,0,10,2,2,0.580433939129957,-1.0482882186180946,-8.031031129098437,-0.8785221743496487,1,2.6650443337814256,0,0.0,0.4186945827732177,0.5813054172267823,0.0,0.0,0.0,0.0,0.0,0.0,0.4186945827732177,0.5813054172267823,0.0,1
31,0,1475,11,3,3,705,3,0,62,3,1,3,1,8.371024283565848,23782,7,0,11,3,4,0,5,2,2,1.1965640658987127,0.5982820329493563,-1.8908111944395127,0.2831468338761045,1,3.3136861478010995,0,0.0,0.13686147801099613,0.8631385219890039,0.0,0.0,0.13686147801099613,0.0,0.0,0.0,0.0,0.8631385219890039,0.0,1
33,2,877,14,2,2,315,2,0,59,3,1,3,1,7.828485099238086,22098,4,1,14,3,3,0,7,2,1,1.5827410109567333,1.3518760689495943,-13.815510557964274,1.3033662106995059,1,3.3401799843192084,1,0.0,0.8803599686384168,0.11964003136158319,0.0,0.0,0.8803599686384168,0.0,0.0,0.0,0.0,0.0,0.11964003136158319,1
34,1,472,2,1,1,1094,3,1,47,2,2,3,1,8.912343942861648,5479,2,0,11,3,1,0,14,5,2,1.5713702248109485,0.9403542298334708,-2.431339765885391,0.9403542298334708,0,2.8159777675815056,0,0.0,0.23668519368207874,0.7633148063179213,0.0,0.0,0.23668519368207874,0.0,0.0,0.0,0.0,0.7633148063179213,0.0,1
34,2,741,5,1,3,69,2,0,79,3,1,1,1,8.045628408518963,17164,2,0,11,3,2,0,8,2,2,1.2583306667350036,0.4166222376161337,-1.275258574508209,0.7846603643898473,1,2.2738450349211625,0,0.0,0.9076937063485463,0.09230629365145371,0.0,0.0,0.0,0.0,0.0,0.0,0.9076937063485463,0.09230629365145371,0.0,1
32,1,1141,18,3,1,614,2,0,44,3,2,1,0,8.856530810927033,11524,6,0,15,3,3,1,10,2,2,1.0986122886681098,0.41026601051915507,-8.177245120325612,0.6931471805599453,1,2.1999999999999997,0,0.5918887388212843,0.0,0.40811126117871566,0.0,0.5918887388212843,0.0,0.0,0.0,0.0,0.0,0.40811126117871566,0.0,1
28,1,524,23,2,2,898,3,0,51,2,1,2,2,8.04626339535446,10084,2,1,12,3,2,0,3,2,3,0.5636545238656834,-1.0106721982854532,-8.977066673084355,-1.1114237093066284,1,2.6502182467003133,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35021824670031354,0.6497817532996865,1
36,2,591,4,2,1,571,1,0,68,1,1,2,1,7.938754483961844,4058,7,1,14,3,3,0,9,3,3,1.8477212232450642,1.7826037388872327,1.1825633271031357,1.6986527004522065,1,2.17509128265008,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
39,0,534,18,2,1,884,2,0,62,3,1,2,2,8.27525548384586,10330,2,1,16,3,2,0,6,1,3,1.3633900728598451,1.0524282464437629,0.0,0.9033131313211058,1,2.770166313239473,1,0.0,0.48166698796411533,0.5183330120358847,0.0,0.0,0.0,0.0,0.0,0.0,0.48166698796411533,0.5183330120358847,0.0,1
38,1,771,15,3,1,176,1,0,64,1,2,3,1,8.745564642340197,24924,2,0,12,3,3,0,9,2,3,0.9551482129398342,0.6931471805599453,-4.790945393933423,0.8464079596524098,1,2.5511950360489015,0,0.0,0.37798759012225447,0.6220124098777455,0.0,0.0,0.0,0.0,0.37798759012225447,0.0,0.0,0.6220124098777455,0.0,1
28,1,1150,10,1,3,1778,3,0,66,2,1,1,1,7.787148126383184,15877,3,1,16,3,3,0,2,5,3,0.0,-2.3025850929940455,-13.815510557964274,-2.3025850929940455,2,2.34745781785167,1,0.0,1.0,0.0,0.0,0.0,0.7050843642966599,0.0,0.0,0.0,0.2949156357033401,0.0,0.0,1
44,2,699,12,3,2,1304,1,0,76,3,2,3,1,8.681701206018595,14222,1,0,11,3,3,0,10,2,3,2.003127975281015,1.6343177390147254,-10.379259376411895,1.3815342749363915,0,3.1015310146836543,0,0.0,1.0,0.0,0.751275845569712,0.0,0.24872415443028795,0.0,0.0,0.0,0.0,0.0,0.0,1
34,2,1263,21,1,3,210,2,1,63,3,1,1,1,8.587096116718726,11296,5,1,17,3,2,0,12,2,2,0.22891360936237964,-1.3132369333887062,-9.023989647144136,-1.3132369333887062,2,2.464202023215279,1,0.0,1.0,0.0,0.6697474709809015,0.0,0.3302525290190985,0.0,0.0,0.0,0.0,0.0,0.0,1
32,1,458,11,2,3,1234,1,0,76,3,2,3,1,8.36199048631497,13849,1,0,11,3,4,0,5,1,3,0.3018604115091237,0.10014355484732462,-13.815510557964274,-0.09014769795470823,0,3.2262192622046912,0,0.0,1.0,0.0,0.5655481555117287,0.0,0.43445184448827134,0.0,0.0,0.0,0.0,0.0,0.0,1
18,1,1336,8,2,2,692,2,0,67,3,1,2,2,7.6294020018318225,8264,1,0,15,3,3,0,0,3,2,-1.7184603010754327,-2.3025850929940455,-13.815510557964274,-2.3025850929940455,2,2.8029457390985106,0,0.0,0.25368217387313874,0.7463178261268613,0.0,0.0,0.0,0.0,0.0,0.0,0.25368217387313874,0.0,0.7463178261268613,1
34,1,392,16,3,2,1721,2,1,68,2,1,1,1,8.560585589734659,16831,2,1,11,3,2,0,10,2,2,-0.9244128163890482,-1.0887081243115293,-7.936572165916904,-2.3025850929940455,1,2.078439373965575,1,0.0,0.5947979132185829,0.4052020867814171,0.0,0.0,0.5947979132185829,0.0,0.0,0.0,0.0,0.4052020867814171,0.0,1
35,1,296,12,2,2,1152,2,0,64,2,1,1,1,8.068825661528345,5472,4,0,12,3,3,0,6,2,2,-1.315865268885268,-1.315865268885268,-13.815510557964274,-2.3025850929940455,2,2.0285580924384967,0,0.0,0.5714730252050106,0.42852697479498936,0.0,0.0,0.5714730252050106,0.0,0.0,0.0,0.0,0.42852697479498936,0.0,1
30,1,263,27,2,2,523,2,0,65,2,1,2,1,8.027659118272583,11622,1,0,11,3,2,0,6,2,3,1.6094379124341003,1.2067511231187922,-3.578578359377385,1.0272078851176936,1,2.481318297362532,0,0.0,1.0,0.0,0.0,0.0,0.7409738609106683,0.0,0.0,0.0,0.2590261390893317,0.0,0.0,1
30,1,489,15,3,1,658,1,0,61,2,2,3,0,8.900364545419455,23050,3,0,13,3,1,0,10,2,3,0.25576259524010747,-1.6051632010019161,-13.815510557964274,-1.6051632010019161,1,2.9301584559325717,0,0.0,0.7671948531085717,0.23280514689142828,0.7671948531085717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23280514689142828,1
30,1,592,7,3,2,1239,1,0,75,3,1,1,2,8.721243253202692,18391,0,1,16,3,1,0,4,2,3,0.9161896921918968,0.16227451849180863,-13.815510557964274,0.49588729746584637,1,2.412651577747968,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8227903518766931,0.17720964812330686,1
25,2,1170,7,3,3,799,3,1,44,2,1,1,1,8.272905326440071,3161,4,0,18,3,3,0,4,2,2,0.44272199781617516,0.22862564600395352,-3.5338465541040556,-0.07312621393391705,1,2.1302095087510318,0,0.0,0.25578834305670206,0.7442116569432979,0.0,0.0,0.25578834305670206,0.0,0.0,0.0,0.0,0.7442116569432979,0.0,1
27,1,886,11,3,1,218,4,0,58,2,1,3,1,8.006031965425569,19826,1,1,19,3,2,0,6,3,2,0.0,-2.3025850929940455,-4.406603162516987,-2.3025850929940455,2,3.1637921145806183,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33,1,630,23,2,4,1902,3,0,49,3,1,1,1,7.494058581769339,10689,1,0,18,3,4,0,3,2,3,0.5218550560002142,-1.2935399797520544,-10.27330986823821,-1.2935399797520544,1,2.595002588516988,0,0.0,0.23750647129246993,0.7624935287075301,0.23750647129246993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7624935287075301,1
24,2,442,11,2,3,704,1,1,66,2,1,4,2,7.883848472594338,18268,1,0,16,3,3,0,1,2,2,0.0,-2.3025850929940455,-13.815510557964274,-1.3810378259919682,2,3.340133735723215,0,0.5997771071279752,0.40022289287202484,0.0,0.0,0.5997771071279752,0.40022289287202484,0.0,0.0,0.0,0.0,0.0,0.0,1
34,1,665,12,3,3,333,2,1,59,3,1,3,0,8.475042396793008,22351,5,0,12,3,2,1,12,3,1,0.8405854557171426,-0.37593828477246216,-13.815510557964274,-0.37593828477246216,1,3.208914043647909,0,0.0,1.0,0.0,0.0,0.0,0.5222851091197723,0.0,0.47771489088022767,0.0,0.0,0.0,0.0,1
20,2,426,19,3,3,906,4,1,39,2,1,2,2,7.706436809746438,9915,0,1,13,3,2,0,1,2,3,0.09106542463626043,-2.0542648853997183,-12.670324627946126,-2.0542648853997183,1,2.3331565286773417,1,0.0,0.08289132169335423,0.9171086783066458,0.0,0.0,0.08289132169335423,0.0,0.0,0.0,0.0,0.0,0.9171086783066458,1
28,1,398,25,3,3,451,3,0,58,1,1,2,2,8.313413104073794,23083,3,0,16,3,2,0,5,4,1,0.9467121680914505,-0.5054940198894624,-13.815510557964274,-1.085967928111636,1,2.3244668908325115,0,0.0,0.47162987870279083,0.5283701212972092,0.0,0.0,0.47162987870279083,0.0,0.0,0.0,0.0,0.5283701212972092,0.0,1
27,1,729,7,1,2,487,2,0,70,3,1,2,2,7.8872073661643745,17146,1,0,12,3,2,0,5,2,3,1.0838494096645273,0.6931471805599453,-6.028202288378496,0.9216933335342917,1,2.723602997927867,0,0.0,0.563664168393444,0.436335831606556,0.0,0.0,0.0,0.0,0.0,0.0,0.563664168393444,0.0,0.436335831606556,1
25,1,743,1,3,3,137,2,1,56,3,1,4,1,7.736924658734155,3100,3,1,17,3,1,0,5,2,2,0.5559797644639358,-2.3025850929940455,-2.1779819949306987,-2.3025850929940455,2,3.4593672252919796,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
54,1,720,2,3,2,801,3,1,78,3,4,1,1,9.859409548782509,21196,5,1,13,3,3,1,23,2,2,1.5891885000330217,0.6931471805599453,0.015318089145237468,1.3709762719746532,1,2.226519197494875,1,0.0,1.0,0.0,0.0,0.0,0.02209933124572916,0.9779006687542708,0.0,0.0,0.0,0.0,0.0,1
42,2,527,5,4,3,1651,2,0,66,1,2,3,1,8.648079467247934,14623,0,0,14,3,2,0,19,3,3,2.2518296774749738,1.3896897032682114,0.3077538556477144,1.5294217916759756,0,2.611605542506843,0,0.0,0.5560050386425845,0.44399496135741545,0.0,0.0,0.0,0.0,0.5560050386425845,0.0,0.0,0.0,0.44399496135741545,1
33,1,888,27,3,3,1103,1,0,54,2,1,2,2,8.198277598061889,3085,1,0,21,4,2,0,11,2,3,1.9609442734270435,1.5416605913836385,0.9677742173601062,1.632103221200478,0,2.8709254446889667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
